fighter,1994-03,1994-04,1994-05,1994-06,1994-07,1994-08,1994-09,1994-10,1994-11,1994-12,1995-01,1995-02,1995-03,1995-04,1995-05,1995-06,1995-07,1995-08,1995-09,1995-10,1995-11,1995-12,1996-01,1996-02,1996-03,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03
Dean Lister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.015037593984962405,0.014492753623188404,0.014184397163120567,0.012578616352201257,0.011695906432748537,0.06571877929921996,0.05030327465924652,0.07323149908432015,0.04381707639439598,0.02170569607117832,0.024584016925748207,0.02838200891050701,0.02828534962376354,0.01958906241829708,0.021857469564981736,0.023764161985260587,0.028587153864546532,0.03622538719715265,0.019000059127133817,0.01726135817044909,0.019500098619576224,0.008788231210445994,0.010257183041993188,0.01004969656396204,0.0014549064017149137,0.002106657710105988,0.00029338667636539986,0.0004309180118040246,0.014605883347860235,0.01838049031591525,0.015657598753587795,0.005673733207920311,0.009422946882800902,0.011372923029193766,0.014119908166324949,0.0138942205305275,0.008551040355002811,0.007652391021768187,0.008724609124695637,0.00856325317194883,0.002823186327141663,0.005106681432262828,0.014620587142326271,0.003620071684587814,0.0034661139756681156,0.003317768493487344,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rich Clementi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.03314292888079844,0.03242658980363898,0.042041187848446925,0.04054982817869416,0.04968466389786187,0.057054109757598136,0.05983923617858065,0.056163800656537005,0.08265609683927988,0.0898121280845875,0.13153722714430893,0.15777722387741688,0.10811186642752257,0.0863990435290625,0.12711591026431338,0.18345012135750455,0.18412516475577398,0.09490826505771732,0.09182151338819033,0.09671534664442472,0.10122670343844341,0.12160639834324734,0.08899918424960455,0.09229329053561307,0.08343523346177846,0.07826058057598614,0.09811718576505866,0.12732479313149897,0.12511983010722225,0.0637561506381899,0.06216078471030797,0.06884581664801162,0.0171276946759934,0.01726644841552576,0.014709444339879148,0.0030168246801776147,0.0025338114573994963,0.0021208442245231546,0.014526939962844165,0.008021343174512722,0.00040960104857868426,0.00048389947354152396,0.000376467715349708,0.00046124984553859287,0.00017671766315527614,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rameau Thierry Sokoudjou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105819925839738,0.011507501955486015,0.012164636105586024,0.006481001396378391,0.007613855778825686,0.007834545257217291,0.009909312099093119,0.021204379562043733,0.027029169269517928,0.021820405017976746,0.02300762168332308,0.01739528600111073,0.02399511652323072,0.01980832050397267,0.006493506493506493,0.006644518272425249,0.006666666666666666,0.0064516129032258064,0.006349206349206349,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goran Reljic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025525049767524677,0.01825067163424048,0.01736890986208548,0.0,0.03843189681625719,0.04009934854103853,0.06788432004082579,0.05338223995219703,0.056404418625417375,0.26269725046505776,0.2386610049694166,0.23293825053746062,0.30411095451610076,0.297100174351728,0.30559654868532143,0.20039681565102038,0.14846907852060406,0.0905148646513723,0.010693500305174807,0.008470705979243466,0.007190046184315543,0.006151006243073998,0.004507201833455222,0.001794185025251021,0.0005461271713249275,0.0009629975824087056,0.0011595426687275086,0.001088518981620767,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.01508741366920633,0.06425962790179363,0.061426595601679755,0.004133045835173495,0.0042461916846153296,0.002338087444470424,0.002058830500841452,0.002450544748362462,0.007840933013346802,0.013282564870813227,0.034216564854724144,0.025609820836098175,0.05996054001296213,0.21822130010602434,0.1989300458665786,0.04745860708651985,0.030109582676093028,0.024814956072164822,0.013187857231335491,0.013528843577703512,0.007464273135631785,0.01625643978875933,0.025072946146239724,0.011694462555379379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Goulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.02666666666666667,0.025974025974025976,0.023255813953488372,0.015625,0.015037593984962405,0.027873534915788437,0.027873534915788437,0.033891547049441785,0.03299657956909623,0.033628841607565005,0.029529230687577946,0.03070863433092536,0.03819003271956632,0.03023307683729229,0.03398058449685484,0.05670139621625372,0.054067865512258693,0.03992379510144364,0.04084710756752353,0.039479708597355626,0.03914939857251967,0.045793152305440746,0.06456035952680703,0.0632235593939782,0.04287685418177047,0.029658646879860563,0.04174225691927963,0.056734163521064994,0.05752935327227335,0.009560448652034653,0.009164125353799873,0.009206868781336868,0.009520877316443818,0.009452627750500093,0.04103531058989435,0.05774829032965401,0.02447257559066473,0.033236486777243265,0.010868094022804217,0.010813199776703393,0.012031648363433374,0.011930826451121658,0.011815264445699235,0.011895140119125113,0.013816801230296041,0.013816801230296041,0.006666666666666666,0.006493506493506493,0.006644518272425249,0.006666666666666666,0.0064516129032258064,0.0,0.0002579661402467988,0.002999301889440353,0.00039599364704673946,0.0017221499315738323,0.0016343706183439574,0.0013366157658164038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Aurelio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.005952973773589722,0.0061386956736224135,0.0046083101186691405,0.004644586625914424,0.013691685317029667,0.014064061941829516,0.01405218726480018,0.015539717996903384,0.013776979349369915,0.013539468149397226,0.014275762551624601,0.015884335940542314,0.014624229447524614,0.015117206858126595,0.010701609331380375,0.010064470923151655,0.010231122388573006,0.013502404916472565,0.013509508334325812,0.01818774637962828,0.01779344546538221,0.017335100848913036,0.02009736220196148,0.020087340491752332,0.012854683159031044,0.007793517169971336,0.018722136929341004,0.01691515087167263,0.01954189185433308,0.019383882368681542,0.019884039516572357,0.008408012167968106,8.648582649925724e-05,8.59367101405318e-05,0.00015906503248275396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heath Herring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03157355785641142,0.030452022204599527,0.029995385325334564,0.03664944013781223,0.03698828484928261,0.03566915331621214,0.0345897494828775,0.034739933534276214,0.0345897494828775,0.0340017759360663,0.028864481636448162,0.0466574458275703,0.03869219694135519,0.03878855899057919,0.03894279023084644,0.04102400453852427,0.06630842657778699,0.059835121537249215,0.0685425685425686,0.014813775664839495,0.012473867595818814,0.0293769132023304,0.025542784163473813,0.027125524792394818,0.019697380797337384,0.03639460296394598,0.04304799823047996,0.0012346179627852442,0.001185328156987395,0.002838159407502473,0.0025326797385620916,0.03412149173394848,0.00453405692536127,0.0013631293994253505,0.0020994967872044294,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jorge Gurgel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.02877393420078282,0.05552178318135764,0.04935912745800493,0.020258907202997535,0.020689222271043882,0.014924333191312119,0.0034361810488218493,0.0032968291731178324,0.0064762116369561406,0.019695238965264806,0.01964634973059352,0.019675104969222614,0.016118215845290083,0.0442761179748195,0.047087627884638716,0.045157330205939324,0.08297441824049046,0.11319765396284795,0.15042257795675815,0.10897276416624595,0.1034928921864351,0.06097395229668391,0.05428513100944484,0.0544424317473962,0.04441541543563849,0.05218571251497023,0.06518511280581964,0.06565855339924662,0.01720025823474099,0.03149593244610723,0.03129612546125461,0.03130590577305906,0.02750535595791068,0.026676387254492995,0.035687370600414076,0.03859174942051126,0.032385285268791565,0.02035274894271434,0.01660911632650763,0.009916564418168588,0.01304314901744523,0.006116325703282235,0.014239000537278564,0.013967379732523436,0.01352292908461594,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marvin Eastman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.4365079365079365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013589719013359177,0.0042361013632675835,0.0021170956075557655,0.005052696323995169,0.005709017479676563,0.01559775809057801,0.013293886975143991,0.005121744239712213,0.0057732793570232,0.021968082840825232,0.03260610278403566,0.03862002919429486,0.005525965357376106,0.004645192177717666,0.0023940018811952823,0.0018887730274591587,0.003983611831654301,0.003769759919821421,0.002120333772507686,0.0018542284965642629,0.006920415224913495,0.006920415224913495,0.006666666666666666,0.006493506493506493,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corey Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0036751409424529307,0.0037190082644628095,0.003376336035910505,0.0035310422149875792,0.005062070800654291,0.00765304326777697,0.007710120194073977,0.009660517217988484,0.007467200200097055,0.0062382425294841126,0.0029648307896483076,0.002923752646380383,0.0011364923173041257,0.0010921011355793965,0.0012438552063161034,0.008020807643831597,0.007723506069094307,0.007297340340818606,0.007236855358074533,0.0013472845026648052,0.0018352362329344355,0.0007302018138222335,0.0007923830065170678,0.0006143365568285698,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eddie Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010256410256410256,0.010101010101010102,0.018475452196382428,0.018647711816067745,0.017977253271370917,0.01742894353788401,0.01750521678645954,0.01742894353788401,0.02564007695722954,0.03952812645281264,0.039499769479022596,0.03931004772755614,0.03931571608339285,0.0472454555592729,0.023431313453651487,0.022236959947397647,0.022670788628235444,0.014398915260984212,0.011871855488876764,0.013699463525247476,0.012663616514707656,0.010195009332940395,0.009892452236956515,0.012019752550466683,0.012700729927007298,0.01287325812873258,0.008446084460844612,0.00827404479578393,0.011328796912738522,0.009932477893118033,0.013661641127039053,0.009605042300694474,0.002222139966439641,0.0024016913319238904,0.0025823789736833217,0.0008560392525315796,0.0004852896572641796,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roman Mitichyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007246376811594203,0.0072992700729927005,0.006920415224913495,0.006920415224913495,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
War Machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008130081300813007,0.008097165991902832,0.007662835249042145,0.007434944237918215,0.007352941176470588,0.007272727272727273,0.007272727272727273,0.007380073800738007,0.007246376811594203,0.0072992700729927005,0.006920415224913495,0.006920415224913495,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Troy Mandaloniz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007434944237918215,0.007352941176470588,0.007272727272727273,0.007272727272727273,0.007380073800738007,0.007246376811594203,0.0072992700729927005,0.006920415224913495,0.006920415224913495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Arroyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00851063829787234,0.008620689655172414,0.00851063829787234,0.008130081300813007,0.008097165991902832,0.015296198054818744,0.014842146146590468,0.014678749728673756,0.014518911745189118,0.014518911745189118,0.014732813994806615,0.045164690382081686,0.019181687273449523,0.03834496513994784,0.03872922807467215,0.04754087699739878,0.00837517425676823,0.007491871731074389,0.014552235204409127,0.023021124506561394,0.021502815166960225,0.022727075768038184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roger Huerta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01092896174863388,0.021219706451245875,0.020459952418715305,0.020150746039070914,0.03673557278208441,0.03707603878724058,0.04459663283192695,0.060101126177890145,0.060360151480021634,0.06276398784442913,0.06360230558388379,0.03279500633687943,0.047679099330460065,0.05368633730918195,0.0480569215009578,0.042875636593435205,0.017875898601353333,0.021107225956221,0.020702743539622977,0.01960294108660715,0.02080419731810895,0.01650081073177143,0.016113650292084204,0.017131600157922918,0.018613846144279602,0.006112249076081292,0.0030120706544064205,0.0032961561773771474,0.002366664283433451,0.004348239522152564,0.0008015340392816929,0.018074097975422764,0.01634627550749433,0.00893864911256215,0.002322460174262577,0.005134131104202025,0.00579108227601499,0.000875323552644007,0.0009731110879682949,0.0009306558427964179,0.0011047871022230524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akihiro Gono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00851063829787234,0.008130081300813007,0.008097165991902832,0.009694203661801308,0.020077126803633737,0.022447930027428616,0.022510885707966,0.0262323079118036,0.02807033315643399,0.012511718920809793,0.014994342988331879,0.04915908164496109,0.049598816362377444,0.07035793674924094,0.009826048518463599,0.004086027175728173,0.0011553237422802635,0.0006343655184870345,0.0005765703308924421,0.0006095558548669307,0.0005120047554063958,0.0016423101260609656,0.00021231422505307856,0.00021097046413502107,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim Sylvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03076923076923077,0.03076923076923077,0.060576923076923084,0.055533199195171024,0.05879692446856626,0.05879692446856626,0.05879692446856626,0.09758454106280193,0.5094130675526024,0.21982281284606864,0.21982281284606864,0.22948717948717945,0.22948717948717945,,,,,,,,,,,,,0.2645698427382054,,,,,,,,,,,,,0.11970964566929133,0.10142781195412774,0.014265077645359336,0.014265077645359336,,,,0.06755035427115666,0.03210036555510972,0.047099918995907875,0.09786544013710302,0.06991629647979182,0.09822107912988072,0.04748266426469781,0.04274665567947222,0.044732577788389336,0.02404912846089316,0.02499653427601024,0.05161059117684773,0.05178418960508033,0.05137844684526545,0.04955834495583449,0.007065467957584141,0.0076692854470632255,0.007913024748041583,0.006791569086651053,0.009254334645250504,0.008973007289505605,0.009213796447839,0.009360849878091255,0.0218234772844702,0.017172327699953385,0.0707898576961478,0.06716278612830354,0.05639368214688638,0.05714311554880237,0.07327140013271398,0.07950453439504533,0.02662271262517264,0.026158776838955136,0.0272350115415809,0.025423600812874172,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alvin Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.020308710469271574,0.023228769068805836,0.02257466471314361,0.05172756372742256,0.05301316419909289,0.08288858966085778,0.04856197351109255,0.04447249657520651,0.02176164417947205,0.01722428442405999,0.018145968819727677,0.017985108533138068,0.02324302793398776,0.032747644019421006,0.03386189477331968,0.016056220467985174,0.026546502749132752,0.033907038578598156,0.03606180680633234,0.03330222980587941,0.029053434834492627,0.037718677457807874,0.041649699493764375,0.0368723161334918,0.003256153667937485,0.00375360871013045,0.0007264360684556123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
