fighter,pearson
Rodolfo Rubio Perez,nan
Tim Gorman,0.15078645944771402
Guto Inocente,0.007757372504202354
Takenori Sato,-0.07660667720964756
Dashon Johnson,-0.04501391481453758
Danny Mitchell,0.1615513940366383
Jianping Yang,nan
Jack May,0.03959527951228446
Mike King,nan
Tina Lahdemaki,nan
Daniel Spohn,nan
Guilherme Vasconcelos,nan
Lance Benoist,0.11605592634027204
Brian Houston,-0.06837504178598457
Quinn Mulhern,0.29024312628375637
Dave Galera,nan
Will Chope,nan
Shunichi Shimizu,nan
Peggy Morgan,nan
Adlan Amagov,0.13043957859979688
David Mitchell,0.4591905353144723
Brian Melancon,-0.01901547080218888
Sheila Gaff,nan
Josh Clopton,-0.04602070743749656
Roger Gracie,nan
Eddie Mendez,nan
John Cholish,0.022443019305479803
Azamat Gashimov,-0.005097275268391924
Roger Hollett,0.017479800306026604
Gilbert Smith,nan
Collin Hart,nan
Jimmy Quinlan,nan
Pablo Garza,0.04302988330365105
Adam Cella,nan
Besam Yousef,0.013697094405242482
Issei Tamura,-0.06630688802722176
Lavar Johnson,-0.10427928987874054
Caros Fodor,nan
Brock Jardine,0.14724018629364222
Motonobu Tezuka,-0.08029149664748572
Ulysses Gomez,0.18698669420806618
Jay Hieron,-0.0486431697956447
Milton Vieira,-0.04077703296125669
CJ Keith,-0.06844182004737792
Pedro Nobre,nan
Byron Bloodworth,-0.06830638124718233
Shane del Rosario,0.04187686729317808
John Cofer,-0.040400284377401396
Manuel Rodriguez,nan
Chad Griggs,0.6007694071871279
Tom DeBlass,-0.26944006500891066
Joey Gambino,-0.16288989720784058
Carlo Prater,-0.018008171672222566
Tommy Hayden,0.08110540745788453
Eiji Mitsuoka,0.07877684639575194
Josh Ferguson,0.026993589861256686
Yoislandy Izquierdo,0.08387663927581693
Wagner Campos,nan
Luis Ramos,0.3341591174165373
Carlos Eduardo Rocha,-0.09773735862132785
Bernardo Magalhaes,-0.29744123683445145
Pat Schilling,-0.20001510872601092
Chris Tickle,nan
Chris Saunders,nan
Jorge Lopez,0.24806828887145996
Nick Denis,0.0979081312011141
Eddie Yagin,-0.08253337448576861
Eric Wisely,-0.09049027863125646
Jon Olav Einemo,-0.04552023764321986
Stephen Bass,nan
Dustin Neace,nan
Nick Pace,-0.023935556912674783
Shamar Bailey,-0.05157157483384805
Matt Lucas,nan
Paul Bradley,-0.0015740831420496867
Edward Faaloloto,-0.04577469996228855
Ricardo Romero,0.23729787124830265
Donny Walker,-0.06769222761542627
TJ O'Brien,-0.10712542028642254
Jason Reinhardt,0.07014256736130497
Curt Warburton,-0.0902161356821122
Javier Vazquez,nan
Charlie Valencia,nan
Kyle Watson,-0.03134223336605893
Antonio Banuelos,nan
Gabe Ruediger,-0.028644221262748126
Willamy Freire,nan
Amilcar Alves,-0.0047034600746639794
Greg Soto,-0.08859077855393499
Antonio McKee,nan
Aaron Wilkinson,nan
Tyler Toner,nan
Maiquel Falcao,nan
Mark Scanlon,nan
Alexandre Ferreira,nan
Gilbert Yvel,0.3742987062851027
Mark Holst,-0.10848858998650789
Vinicius Queiroz,nan
Julio Paulino,-0.31786554555219576
John Salter,0.3531249307819596
James Toney,nan
Steve Steinbeiss,0.29197630612112374
James Hammortree,nan
Dan Lauzon,0.13697218068105596
Joe Brammer,-0.030509114412666963
Renzo Gracie,nan
Mostapha Al-Turk,-0.08020174542903732
Ronys Torres,-0.1142115309941394
Lucio Linhares,-0.05976488434376125
Chase Gormley,0.05726906929637108
Rolles Gracie,nan
Jay Silva,-0.23661911659692894
Marcus Jones,nan
Darrill Schoonover,nan
Justin Wren,nan
Razak Al-Hassan,-0.07409007739065288
Danillo Villefort,nan
Frank Lester,nan
Cameron Dollar,nan
Denis Stojnic,-0.1771419710084307
Xavier Foupa-Pokam,-0.06201363895473872
Andre Gusmao,-0.17238588450217412
Brandon Wolff,-0.14399911267032228
David Kaplan,0.14868044225395063
Matt Horwich,-0.059210544571691885
Jesse Sanders,nan
Joe Vedepo,-0.05762600771987618
Tim McKenzie,nan
Nissen Osterneck,nan
Ryan Madigan,nan
Michael Patt,-0.10295054003736831
Brian Cobb,nan
Neil Grove,nan
Derek Downey,nan
Tom Egan,nan
Antonio Mendes,0.09698451542168743
Alexandre Barros,nan
Ivan Serati,nan
Mike Wessel,nan
Reese Andy,-0.23868890860937877
Dan Evensen,0.05668858243821731
Shane Primm,nan
Jules Bruchez,nan
John Polakowski,nan
Johnny Rees,-0.17089061183371834
Brodie Farber,-0.039934177679954205
Josh Hendricks,nan
Ryan Thomas,0.04706086800675488
Neil Wain,nan
Samy Schiavo,0.0018087953436200978
David Baron,nan
Brad Morris,0.056789682268710506
Cale Yarbrough,nan
James Giboo,nan
Dante Rivera,nan
Rob Yundt,-0.08505061746015163
Kazuhiro Nakamura,nan
Jason Tan,-0.33616550317797766
Ryan Roberts,nan
Jeff Cox,0.4313807623595507
Tommy Speer,-0.14251681831039653
John Halverson,-0.13816047967888587
Alberto Crane,0.029707862631849467
Joe Veres,0.10130260086708398
James Lee,nan
Colin Robinson,-0.06485040293590852
Jordan Radev,-0.09333195521126603
Doug Evans,-0.09837200153947909
Dorian Price,nan
Jared Rollins,nan
Richie Hightower,nan
John Kolosci,nan
Dan Barrera,nan
Billy Miles,nan
Paul Georgieff,nan
Jason Black,-0.31654596603723784
Diego Saraiva,-0.2924723823777904
Scott Junk,nan
Edilberto de Oliveira,-0.07507209073930968
Jason Gilliam,-0.3043443647639975
Floyd Sword,nan
Brian Geraghty,nan
Andy Wang,nan
Brandon Melendez,nan
Hector Ramirez,-0.24669350964766917
Stevie Lynch,nan
Chad Reiner,-0.09635321854435085
Sean Salmon,-0.23533459105023266
David Lee,0.38744186014547055
Assuerio Silva,-0.16330402420689893
Josh Haynes,-0.4224761444465369
Dokonjonosuke Mishima,-0.06029076790329872
Rex Holman,nan
Ross Pointon,-0.17645773568683232
Chris Price,-0.15827267948016666
Jeff Joslin,nan
Steve Byrnes,nan
Sherman Pendergarst,nan
Jeremy Jackson,nan
Edwin DeWees,nan
Gideon Ray,-0.23931797420366718
Justin James,nan
Danny Abbadi,-0.13377267799754666
Mario Neto,nan
Cory Walmsley,nan
Wes Combs,-0.17550618529103346
Sammy Morgan,-0.18312354397936545
Kristof Midoux,nan
Yuki Sasaki,nan
Gilbert Aldana,-0.06322157645640557
Joe Jordan,nan
Kristian Rothaermel,nan
Justin Levens,-0.0857106651742417
Solomon Hutcherson,nan
Fabiano Scherner,-0.14170152904358485
Rick Davis,nan
Ansar Chalangov,-0.06203660927780885
Icho Larenas,nan
Mike Whitehead,nan
Jeff Newton,nan
Kevin Jordan,-0.0975243177482355
Kit Cope,nan
Sean Gannon,nan
Keigo Kunihara,nan
Ron Faircloth,nan
Brian Gassaway,nan
Koji Oishi,nan
Bill Mahood,nan
John Marsh,nan
Travis Wiuff,nan
Bobby Southworth,nan
Chris Sanford,nan
Lodune Sincaid,nan
Jason Thacker,nan
Josh Rafferty,nan
Ronald Jhun,nan
Curtis Stout,nan
Wade Shipp,nan
Tiki Ghosn,nan
Chris Liguori,nan
Gerald Strebendt,nan
Eddie Ruiz,nan
Richard Crunkilton,nan
Sean Alvarez,nan
Alexandre Dantas,nan
James Zikic,nan
Leigh Remedios,nan
Chris Haseman,nan
Steve Berger,nan
Joao Pierini,nan
Zach Light,nan
Rodrigo Ruas,nan
Nick Serra,nan
Amar Suloev,nan
Paul Creighton,nan
Kelly Dullanty,nan
Hayato Sakurai,nan
Chris Brennan,nan
Homer Moore,nan
Roberto Traven,nan
Paul Rodriguez,nan
Joey Gilbert,nan
Phil Johns,nan
Mark Robinson,nan
Daiju Takase,nan
Yoji Anjo,nan
Alex Stiebling,nan
Aaron Brink,nan
CJ Fernandes,nan
Marcelo Aguiar,nan
Adrian Serrano,nan
Nate Schroeder,nan
David Dodd,nan
Alex Andrade,nan
Joao Roque,nan
Satoshi Honma,nan
David Velasquez,nan
Steve Judson,nan
Jermaine Andre,nan
Keiichiro Yamamiya,nan
Alfonso Alcarez,nan
Lowell Anderson,nan
Valeri Ignatov,nan
Andre Pederneiras,nan
Royce Alger,nan
Flavio Luiz Moura,nan
Chris Condo,nan
David Roberts,nan
Tony Petarra,nan
Joey Roberts,nan
Frank Caracci,nan
Darrel Gholar,nan
Townsend Saunders,nan
Jorge Patino,nan
John Lober,nan
Adriano Santos,nan
Hugo Duarte,nan
Joe Pardo,nan
Allan Goes,nan
Noe Hernandez,nan
Eugenio Tadeu,nan
Igor Zinoviev,nan
Marcus Silveira,nan
Joe Charles,nan
Harry Moskowitz,nan
Houston Dorr,nan
Carlos Barreto,nan
Greg Stott,nan
Moti Horenstein,nan
Todd Butler,nan
Yuri Vaulin,nan
Sam Fulton,nan
Christophe Leninger,nan
Tony Halme,nan
Saeed Hosseini,nan
Wes Albritton,nan
Nick Sanzo,nan
Jim Mullen,nan
Rainy Martinez,nan
Wallid Ismail,nan
Reza Nasri,nan
Julian Sanchez,nan
Sam Adkins,nan
Fabio Gurgel,nan
John Campetella,nan
Scott Fiedler,nan
Dieusel Berto,nan
Koji Kitao,nan
Zane Frazier,nan
Matt Andersen,nan
Paul Herrera,nan
Thomas Ramirez,nan
Larry Cureton,nan
Gerry Harris,nan
Ryan Parker,nan
David Hood,nan
Anthony Macias,nan
John Matua,nan
Rudyard Moncayo,nan
Andy Anderson,nan
John Dowdy,nan
Asbel Cancio,nan
Melton Bowen,nan
Ron van Clief,nan
Jason Fairn,nan
Joe Son,nan
Marcus Bossett,nan
Felix Lee Mitchell,nan
Roland Payne,nan
Emmanuel Yarborough,nan
Fred Ettish,nan
Minoki Ichihara,nan
Thaddeus Luster,nan
Scott Baker,nan
Robert Lucarelli,nan
David Levicki,nan
Ray Wizard,nan
Sean Daugherty,nan
